session_id,timestamp,path,delta_t,label,page_category,referrer,user_agent,status_code,client_key,ip,method,body_bytes_sent
sess_b893d8d2a883_000,30.0,/support/faq-3,7.0,human,support,/support/faq-1,Mozilla/5.0,200,ip_ua:203.0.113.26|Mozilla/5.0,203.0.113.26,GET,512
sess_b893d8d2a883_000,34.0,/support/contact,4.0,human,support,/support/faq-3,Mozilla/5.0,200,ip_ua:203.0.113.26|Mozilla/5.0,203.0.113.26,GET,512
sess_b893d8d2a883_000,39.0,/support/faq-3,5.0,human,support,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.26|Mozilla/5.0,203.0.113.26,GET,512
sess_3319bc0b2e4c_000,2.0,/,0.0,human,home,/,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,6.0,/support,4.0,human,support,/,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,10.0,/,4.0,human,home,/support,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,17.0,/support,7.0,human,support,/,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,22.0,/support/faq-5,5.0,human,support,/support,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,24.0,/support/contact,2.0,human,support,/support/faq-5,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,30.0,/support/faq-5,6.0,human,support,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,35.0,/support/contact,5.0,human,support,/support/faq-5,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,41.0,/products/category-4/item-4,6.0,human,products,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,43.0,/support/faq-3,2.0,human,support,/products/category-4/item-4,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,48.0,/products/category-4/item-4,5.0,human,products,/support/faq-3,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,53.0,/support/faq-3,5.0,human,support,/products/category-4/item-4,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,61.0,/products/category-4/item-4,8.0,human,products,/support/faq-3,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,74.0,/blog/post-6,13.0,human,blog,/products/category-4/item-4,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_3319bc0b2e4c_000,81.0,/products/category-4/item-4,7.0,human,products,/blog/post-6,Mozilla/5.0,200,ip_ua:203.0.113.27|Mozilla/5.0,203.0.113.27,GET,512
sess_1ac1c0048e1e_000,5.0,/,0.0,human,home,/,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,11.0,/about,6.0,human,about,/,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,17.0,/,6.0,human,home,/about,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,22.0,/blog,5.0,human,blog,/,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,26.0,/blog/post-4,4.0,human,blog,/blog,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,30.0,/blog,4.0,human,blog,/blog/post-4,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,39.0,/blog/post-9,9.0,human,blog,/blog,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,45.0,/blog,6.0,human,blog,/blog/post-9,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,49.0,/blog/post-9,4.0,human,blog,/blog,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,54.0,/blog,5.0,human,blog,/blog/post-9,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,56.0,/blog/post-7,2.0,human,blog,/blog,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,61.0,/blog/post-8,5.0,human,blog,/blog/post-7,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,65.0,/blog/post-7,4.0,human,blog,/blog/post-8,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,69.0,/products/category-2,4.0,human,products,/blog/post-7,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,74.0,/products/category-2/item-2,5.0,human,products,/products/category-2,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,78.0,/support/faq-5,4.0,human,support,/products/category-2/item-2,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,88.0,/support/faq-5,10.0,human,support,/support/faq-5,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,91.0,/support/contact,3.0,human,support,/support/faq-5,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,97.0,/support/faq-5,6.0,human,support,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_1ac1c0048e1e_000,102.0,/support/contact,5.0,human,support,/support/faq-5,Mozilla/5.0,200,ip_ua:203.0.113.28|Mozilla/5.0,203.0.113.28,GET,512
sess_75182ac4a5db_000,6.0,/,0.0,human,home,/,Mozilla/5.0,200,ip_ua:203.0.113.29|Mozilla/5.0,203.0.113.29,GET,512
sess_75182ac4a5db_000,12.0,/support,6.0,human,support,/,Mozilla/5.0,200,ip_ua:203.0.113.29|Mozilla/5.0,203.0.113.29,GET,512
sess_75182ac4a5db_000,15.0,/,3.0,human,home,/support,Mozilla/5.0,200,ip_ua:203.0.113.29|Mozilla/5.0,203.0.113.29,GET,512
sess_75182ac4a5db_000,21.0,/blog,6.0,human,blog,/,Mozilla/5.0,200,ip_ua:203.0.113.29|Mozilla/5.0,203.0.113.29,GET,512
sess_75182ac4a5db_000,23.0,/blog/post-2,2.0,human,blog,/blog,Mozilla/5.0,200,ip_ua:203.0.113.29|Mozilla/5.0,203.0.113.29,GET,512
sess_75182ac4a5db_000,27.0,/about/careers,4.0,human,about,/blog/post-2,Mozilla/5.0,200,ip_ua:203.0.113.29|Mozilla/5.0,203.0.113.29,GET,512
sess_75182ac4a5db_000,30.0,/support/contact,3.0,human,support,/about/careers,Mozilla/5.0,200,ip_ua:203.0.113.29|Mozilla/5.0,203.0.113.29,GET,512
sess_75182ac4a5db_000,36.0,/about/careers,6.0,human,about,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.29|Mozilla/5.0,203.0.113.29,GET,512
sess_75182ac4a5db_000,43.0,/support/contact,7.0,human,support,/about/careers,Mozilla/5.0,200,ip_ua:203.0.113.29|Mozilla/5.0,203.0.113.29,GET,512
sess_3fcafc00da3b_000,3.0,/,0.0,human,home,/,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,6.0,/about,3.0,human,about,/,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,10.0,/,4.0,human,home,/about,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,14.0,/products,4.0,human,products,/,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,20.0,/products/category-1,6.0,human,products,/products,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,23.0,/products/category-1/item-7,3.0,human,products,/products/category-1,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,29.0,/products/category-1,6.0,human,products,/products/category-1/item-7,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,34.0,/products/category-1/item-5,5.0,human,products,/products/category-1,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,41.0,/products/category-1,7.0,human,products,/products/category-1/item-5,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,45.0,/products/category-1/item-3,4.0,human,products,/products/category-1,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,50.0,/support/faq-5,5.0,human,support,/products/category-1/item-3,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,51.0,/products/category-6/item-3,1.0,human,products,/support/faq-5,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,52.0,/support/faq-5,1.0,human,support,/products/category-6/item-3,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,56.0,/support/contact,4.0,human,support,/support/faq-5,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,60.0,/support/faq-5,4.0,human,support,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,62.0,/support/contact,2.0,human,support,/support/faq-5,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_3fcafc00da3b_000,71.0,/support/faq-5,9.0,human,support,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.2|Mozilla/5.0,203.0.113.2,GET,512
sess_389e13414df6_000,6.0,/,0.0,human,home,/,Mozilla/5.0,200,ip_ua:203.0.113.30|Mozilla/5.0,203.0.113.30,GET,512
sess_389e13414df6_000,9.0,/blog,3.0,human,blog,/,Mozilla/5.0,200,ip_ua:203.0.113.30|Mozilla/5.0,203.0.113.30,GET,512
sess_389e13414df6_000,11.0,/blog/post-5,2.0,human,blog,/blog,Mozilla/5.0,200,ip_ua:203.0.113.30|Mozilla/5.0,203.0.113.30,GET,512
sess_389e13414df6_000,17.0,/products/category-6,6.0,human,products,/blog/post-5,Mozilla/5.0,200,ip_ua:203.0.113.30|Mozilla/5.0,203.0.113.30,GET,512
sess_389e13414df6_000,21.0,/products/category-6/item-2,4.0,human,products,/products/category-6,Mozilla/5.0,200,ip_ua:203.0.113.30|Mozilla/5.0,203.0.113.30,GET,512
sess_389e13414df6_000,25.0,/support/faq-3,4.0,human,support,/products/category-6/item-2,Mozilla/5.0,200,ip_ua:203.0.113.30|Mozilla/5.0,203.0.113.30,GET,512
sess_389e13414df6_000,32.0,/products/category-6/item-2,7.0,human,products,/support/faq-3,Mozilla/5.0,200,ip_ua:203.0.113.30|Mozilla/5.0,203.0.113.30,GET,512
sess_389e13414df6_000,38.0,/support/faq-3,6.0,human,support,/products/category-6/item-2,Mozilla/5.0,200,ip_ua:203.0.113.30|Mozilla/5.0,203.0.113.30,GET,512
sess_389e13414df6_000,41.0,/support/contact,3.0,human,support,/support/faq-3,Mozilla/5.0,200,ip_ua:203.0.113.30|Mozilla/5.0,203.0.113.30,GET,512
sess_7bb886a8a335_000,7.0,/,0.0,human,home,/,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,9.0,/support,2.0,human,support,/,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,13.0,/support/faq-3,4.0,human,support,/support,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,19.0,/support,6.0,human,support,/support/faq-3,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,24.0,/blog/post-7,5.0,human,blog,/support,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,29.0,/blog/post-8,5.0,human,blog,/blog/post-7,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,33.0,/blog/post-9,4.0,human,blog,/blog/post-8,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,37.0,/blog/post-8,4.0,human,blog,/blog/post-9,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,46.0,/products/category-3,9.0,human,products,/blog/post-8,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,50.0,/products/category-3/item-7,4.0,human,products,/products/category-3,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,56.0,/products/category-3,6.0,human,products,/products/category-3/item-7,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,62.0,/products/category-3/item-5,6.0,human,products,/products/category-3,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,64.0,/products/category-2/item-4,2.0,human,products,/products/category-3/item-5,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,68.0,/products/category-4/item-2,4.0,human,products,/products/category-2/item-4,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,71.0,/products/category-2/item-4,3.0,human,products,/products/category-4/item-2,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,75.0,/products/category-4/item-2,4.0,human,products,/products/category-2/item-4,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,78.0,/support/faq-1,3.0,human,support,/products/category-4/item-2,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_7bb886a8a335_000,84.0,/products/category-4/item-2,6.0,human,products,/support/faq-1,Mozilla/5.0,200,ip_ua:203.0.113.31|Mozilla/5.0,203.0.113.31,GET,512
sess_5b8d226ab816_000,4.0,/,0.0,human,home,/,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,10.0,/about,6.0,human,about,/,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,15.0,/about/careers,5.0,human,about,/about,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,18.0,/support/contact,3.0,human,support,/about/careers,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,21.0,/about/careers,3.0,human,about,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,24.0,/support/contact,3.0,human,support,/about/careers,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,28.0,/about/careers,4.0,human,about,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,34.0,/support/contact,6.0,human,support,/about/careers,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,39.0,/about/careers,5.0,human,about,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,44.0,/support/contact,5.0,human,support,/about/careers,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,47.0,/about/careers,3.0,human,about,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,54.0,/support/contact,7.0,human,support,/about/careers,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,57.0,/about/careers,3.0,human,about,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,60.0,/support/contact,3.0,human,support,/about/careers,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,63.0,/about/careers,3.0,human,about,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,66.0,/support/contact,3.0,human,support,/about/careers,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_5b8d226ab816_000,67.0,/about/careers,1.0,human,about,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.32|Mozilla/5.0,203.0.113.32,GET,512
sess_1808b940f626_000,5.0,/,0.0,human,home,/,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,16.0,/blog,11.0,human,blog,/,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,19.0,/blog/post-1,3.0,human,blog,/blog,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,26.0,/blog,7.0,human,blog,/blog/post-1,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,35.0,/blog/post-7,9.0,human,blog,/blog,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,40.0,/products/category-2,5.0,human,products,/blog/post-7,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,46.0,/products/category-2/item-2,6.0,human,products,/products/category-2,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,52.0,/products/category-2,6.0,human,products,/products/category-2/item-2,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,57.0,/products/category-2/item-3,5.0,human,products,/products/category-2,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,61.0,/support/faq-6,4.0,human,support,/products/category-2/item-3,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,66.0,/support/contact,5.0,human,support,/support/faq-6,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,72.0,/support/faq-6,6.0,human,support,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,78.0,/support/contact,6.0,human,support,/support/faq-6,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,82.0,/support/faq-6,4.0,human,support,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,85.0,/support/faq-5,3.0,human,support,/support/faq-6,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_1808b940f626_000,88.0,/support/contact,3.0,human,support,/support/faq-5,Mozilla/5.0,200,ip_ua:203.0.113.33|Mozilla/5.0,203.0.113.33,GET,512
sess_6f0d5595bd10_000,1.0,/,0.0,human,home,/,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,3.0,/products,2.0,human,products,/,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,13.0,/products/category-1,10.0,human,products,/products,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,20.0,/products/category-1/item-5,7.0,human,products,/products/category-1,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,25.0,/products/category-1,5.0,human,products,/products/category-1/item-5,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,29.0,/products/category-1/item-5,4.0,human,products,/products/category-1,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,31.0,/products/category-1,2.0,human,products,/products/category-1/item-5,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,36.0,/products/category-1/item-5,5.0,human,products,/products/category-1,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,42.0,/support/faq-1,6.0,human,support,/products/category-1/item-5,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,49.0,/products/category-1/item-5,7.0,human,products,/support/faq-1,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,55.0,/support/faq-1,6.0,human,support,/products/category-1/item-5,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,59.0,/products/category-1/item-5,4.0,human,products,/support/faq-1,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,64.0,/support/faq-1,5.0,human,support,/products/category-1/item-5,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,67.0,/products/category-3/item-3,3.0,human,products,/support/faq-1,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,73.0,/support/faq-1,6.0,human,support,/products/category-3/item-3,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,79.0,/products/category-3/item-3,6.0,human,products,/support/faq-1,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,86.0,/support/contact,7.0,human,support,/support/faq-1,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6f0d5595bd10_000,86.0,/support/faq-1,0.0,human,support,/products/category-3/item-3,Mozilla/5.0,200,ip_ua:203.0.113.34|Mozilla/5.0,203.0.113.34,GET,512
sess_6bf6455c1483_000,8.0,/,0.0,human,home,/,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,19.0,/support,11.0,human,support,/,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,26.0,/support/faq-1,7.0,human,support,/support,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,30.0,/support/contact,4.0,human,support,/support/faq-1,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,37.0,/support/faq-1,7.0,human,support,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,43.0,/support/contact,6.0,human,support,/support/faq-1,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,49.0,/support/faq-1,6.0,human,support,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,53.0,/support/contact,4.0,human,support,/support/faq-1,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,58.0,/support/faq-1,5.0,human,support,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,63.0,/support/contact,5.0,human,support,/support/faq-1,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,67.0,/support/faq-1,4.0,human,support,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,73.0,/support/contact,6.0,human,support,/support/faq-1,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,76.0,/products/category-5/item-7,3.0,human,products,/support/contact,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
sess_6bf6455c1483_000,81.0,/support/faq-1,5.0,human,support,/products/category-5/item-7,Mozilla/5.0,200,ip_ua:203.0.113.35|Mozilla/5.0,203.0.113.35,GET,512
